neuron,cluster_index,feature,category,category_fine,iou,feature_length,w_entail,w_neutral,w_contra
261,0,(((((NOT pre:tok:woman) AND hyp:tok:woman) OR hyp:tok:women) AND (NOT pre:tok:women)) OR hyp:tok:girls),(((((NOT pre) AND hyp) OR hyp) AND (NOT pre)) OR hyp),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) AND (NOT pre:tok)) OR hyp:tok),0.022577283779089963,7,-0.061667908,-0.021801433,0.07409453
262,0,((((hyp:tok:man OR hyp:tok:men) OR pre:tok:toy) AND hyp:tag:.) OR hyp:tok:bus),((((hyp OR hyp) OR pre) AND hyp) OR hyp),((((hyp:tok OR hyp:tok) OR pre:tok) AND hyp:tag) OR hyp:tok),0.03111339676009257,5,-0.054351237,-0.013364917,0.023202196
265,0,((((NOT hyp:tok:for) AND (hyp:tag:nns OR pre:tag:nn)) AND (NOT hyp:tok:while)) OR pre:tok:for),((((NOT hyp) AND (hyp OR pre)) AND (NOT hyp)) OR pre),((((NOT hyp:tok) AND (hyp:tag OR pre:tag)) AND (NOT hyp:tok)) OR pre:tok),0.048057543957189516,7,0.027869869,-0.0029452231,-0.055176347
267,0,((((pre:tok:chalkboard OR pre:tok:discussing) AND hyp:tag:vbg) AND (NOT hyp:tok:at)) AND hyp:tag:dt),((((pre OR pre) AND hyp) AND (NOT hyp)) AND hyp),((((pre:tok OR pre:tok) AND hyp:tag) AND (NOT hyp:tok)) AND hyp:tag),0.1111111111111111,6,-0.09986722,0.02453234,-0.037792765
270,0,((((NOT oth:overlap:overlap75) AND (pre:tag:. OR pre:tag:dt)) OR pre:tok:people) AND (NOT hyp:tok:near)),((((NOT oth) AND (pre OR pre)) OR pre) AND (NOT hyp)),((((NOT oth:overlap) AND (pre:tag OR pre:tag)) OR pre:tok) AND (NOT hyp:tok)),0.04726163949806497,7,-0.05994809,-0.01064529,0.030095972
272,0,pre:tok:in,pre,pre:tok,0.0,1,0.008859993,-0.032383133,0.024345938
275,0,(((NOT hyp:tok:people) AND (hyp:tok:bent OR pre:tok:motorcyclists)) AND hyp:tag:in),(((NOT hyp) AND (hyp OR pre)) AND hyp),(((NOT hyp:tok) AND (hyp:tok OR pre:tok)) AND hyp:tag),0.11764705882352941,5,-0.14556639,-0.1201038,0.13598733
280,0,((((NOT hyp:tok:for) AND (hyp:tag:. OR pre:tag:nn)) OR pre:tok:for) OR pre:tok:filled),((((NOT hyp) AND (hyp OR pre)) OR pre) OR pre),((((NOT hyp:tok) AND (hyp:tag OR pre:tag)) OR pre:tok) OR pre:tok),0.05768159019134312,6,0.017639183,-0.034171797,0.022389254
283,0,((((NOT hyp:tok:there) AND (hyp:tag:in OR oth:overlap:overlap25)) OR hyp:tag:nnp) AND (NOT pre:tok:-)),((((NOT hyp) AND (hyp OR oth)) OR hyp) AND (NOT pre)),((((NOT hyp:tok) AND (hyp:tag OR oth:overlap)) OR hyp:tag) AND (NOT pre:tok)),0.03900430016352734,7,-0.08616844,0.033621132,0.009632114
284,0,(((((NOT hyp:tag:jj) AND pre:tag:nn) AND (NOT hyp:tok:to)) AND (NOT hyp:tag:prp$)) OR hyp:tok:outside),(((((NOT hyp) AND pre) AND (NOT hyp)) AND (NOT hyp)) OR hyp),(((((NOT hyp:tag) AND pre:tag) AND (NOT hyp:tok)) AND (NOT hyp:tag)) OR hyp:tok),0.043721490661846975,8,0.0334192,0.022167513,-0.06520749
285,0,((((hyp:tok:hot OR pre:tok:snow) OR hyp:tok:bald) OR hyp:tok:cat) OR hyp:tok:wheelchair),((((hyp OR pre) OR hyp) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.044854881266490766,5,-0.09824889,-0.01963368,0.06255055
287,0,(((((NOT pre:tag:nns) AND hyp:tok:field) OR hyp:tok:yard) OR hyp:tok:countryside) OR hyp:tok:tables),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT pre:tag) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.057971014492753624,6,-0.23020631,-0.09304557,0.072995104
288,0,(((((NOT oth:overlap:overlap25) AND pre:tag:vbz) OR hyp:tok:street) AND hyp:tag:in) OR hyp:tok:swimming),(((((NOT oth) AND pre) OR hyp) AND hyp) OR hyp),(((((NOT oth:overlap) AND pre:tag) OR hyp:tok) AND hyp:tag) OR hyp:tok),0.01762114537444934,6,-0.08687505,-0.062487923,0.10981145
290,0,((((hyp:tok:concert OR hyp:tok:dancing) OR hyp:tok:bath) OR pre:tok:dances) OR pre:tok:pedestrians),((((hyp OR hyp) OR hyp) OR pre) OR pre),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.03728070175438596,5,-0.11225578,-0.0467993,0.03351259
292,0,((((hyp:tok:old OR pre:tok:walking) OR pre:tok:gathered) OR pre:tok:mountain) OR hyp:tok:human),((((hyp OR pre) OR pre) OR pre) OR hyp),((((hyp:tok OR pre:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.02702702702702703,5,-0.05616341,0.00052766013,-0.058567896
293,0,((((hyp:tok:swings OR pre:tok:duck) AND hyp:tok:outside) OR pre:tok:playground) AND oth:overlap:overlap50),((((hyp OR pre) AND hyp) OR pre) AND oth),((((hyp:tok OR pre:tok) AND hyp:tok) OR pre:tok) AND oth:overlap),0.05357142857142857,5,0.047177356,0.0018140158,-0.04264136
294,0,((((hyp:tok:old OR pre:tok:riding) OR pre:tok:buys) OR hyp:tok:colored) OR hyp:tok:owner),((((hyp OR pre) OR pre) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.033816425120772944,5,-0.058997873,0.06295843,-0.11135165
296,0,(hyp:tok:parade AND pre:tok:men),(hyp AND pre),(hyp:tok AND pre:tok),0.125,2,-0.0041026035,-0.03239704,-0.11696973
297,0,((((hyp:tok:jumping OR pre:tok:pumpkin) OR hyp:tok:bicycle) AND (NOT pre:tag:jj)) OR hyp:tok:atv),((((hyp OR pre) OR hyp) AND (NOT pre)) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) AND (NOT pre:tag)) OR hyp:tok),0.05555555555555555,6,-0.004695355,0.026994286,-0.114458926
298,0,(hyp:tok:sleeping AND pre:tok:lights),(hyp AND pre),(hyp:tok AND pre:tok),0.1,2,0.043330688,-0.10983226,-0.028986886
302,0,(((((NOT pre:tag:vb) AND hyp:tag:nn) OR hyp:tag:prp$) AND (NOT pre:tok:holding)) OR hyp:tok:to),(((((NOT pre) AND hyp) OR hyp) AND (NOT pre)) OR hyp),(((((NOT pre:tag) AND hyp:tag) OR hyp:tag) AND (NOT pre:tok)) OR hyp:tok),0.04158572559176919,7,-0.052548073,0.031575426,0.004074775
304,0,((((hyp:tok:wearing OR pre:tok:children) OR hyp:tok:friends) OR hyp:tok:they) OR hyp:tok:rider),((((hyp OR pre) OR hyp) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.025236593059936908,5,-0.018272681,0.04221391,-0.059706714
307,0,((((hyp:tok:championship OR hyp:tok:river) AND hyp:tag:vbp) OR hyp:tok:may) OR hyp:tok:protest),((((hyp OR hyp) AND hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) AND hyp:tag) OR hyp:tok) OR hyp:tok),0.07407407407407407,5,-0.07955517,0.029367004,-0.05080707
308,0,((((hyp:tok:jumps OR pre:tok:working) OR pre:tok:win) OR hyp:tok:butterfly) AND (NOT pre:tok:man)),((((hyp OR pre) OR pre) OR hyp) AND (NOT pre)),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) AND (NOT pre:tok)),0.03655352480417755,6,-0.0251077,-0.01297848,-0.013525491
309,0,((((hyp:tok:creating OR pre:tok:conducting) OR hyp:tok:cow) OR hyp:tok:poster) OR hyp:tok:duck),((((hyp OR pre) OR hyp) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.0684931506849315,5,0.02116709,-0.0076854653,0.00036000696
311,0,pre:tok:in,pre,pre:tok,0.0,1,-0.0787494,0.060296282,-0.071298346
312,0,((((hyp:tok:park AND pre:tok:front) OR pre:tok:goggles) OR pre:tok:heading) OR hyp:tok:catching),((((hyp AND pre) OR pre) OR pre) OR hyp),((((hyp:tok AND pre:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.09859154929577464,5,-0.038438097,-0.0871035,0.020201841
316,0,(((((NOT pre:tok:woman) AND hyp:tok:woman) AND pre:tok:man) OR pre:tok:father) OR hyp:tok:finished),(((((NOT pre) AND hyp) AND pre) OR pre) OR hyp),(((((NOT pre:tok) AND hyp:tok) AND pre:tok) OR pre:tok) OR hyp:tok),0.0281214848143982,6,-0.10850499,-0.06117779,0.087913044
320,0,((((hyp:tok:sleeping OR pre:tok:tricks) OR pre:tok:gentleman) OR pre:tok:poses) OR pre:tok:shoulders),((((hyp OR pre) OR pre) OR pre) OR pre),((((hyp:tok OR pre:tok) OR pre:tok) OR pre:tok) OR pre:tok),0.03711790393013101,5,-0.0005258689,-0.07373353,0.020879133
324,0,(hyp:tok:woman AND pre:tok:world),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.03402482,-0.001879017,-0.06093988
326,0,(hyp:tok:man AND pre:tok:guitars),(hyp AND pre),(hyp:tok AND pre:tok),0.5,2,-0.016112812,-0.061893824,0.034877796
328,0,((((hyp:tok:sitting OR hyp:tok:sleeping) OR hyp:tok:eating) OR hyp:tok:eats) OR hyp:tok:sits),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.0318962495618647,5,-0.063381255,-0.057274044,0.059924018
332,0,(hyp:tok:in AND pre:tok:heading),(hyp AND pre),(hyp:tok AND pre:tok),0.1111111111111111,2,0.0008637327,-0.08397317,0.03804259
336,0,((((NOT oth:overlap:overlap25) AND (pre:tok:red OR pre:tok:sitting)) OR pre:tok:sleeping) OR pre:tok:tray),((((NOT oth) AND (pre OR pre)) OR pre) OR pre),((((NOT oth:overlap) AND (pre:tok OR pre:tok)) OR pre:tok) OR pre:tok),0.022172949002217297,6,-0.06383025,0.09183943,-0.07502555
341,0,((((pre:tok:cherry OR pre:tok:fell) OR pre:tok:picking) OR pre:tok:angry) OR hyp:tok:bottom),((((pre OR pre) OR pre) OR pre) OR hyp),((((pre:tok OR pre:tok) OR pre:tok) OR pre:tok) OR hyp:tok),0.0625,5,-0.11531263,0.036885172,-0.030810071
346,0,(((hyp:tok:nobody OR pre:tok:policeman) AND pre:tag:dt) AND pre:tag:in),(((hyp OR pre) AND pre) AND pre),(((hyp:tok OR pre:tok) AND pre:tag) AND pre:tag),0.06818181818181818,4,-0.046636835,-0.031517994,0.00023957853
348,0,(hyp:tok:cake AND pre:tok:carving),(hyp AND pre),(hyp:tok AND pre:tok),0.2,2,-0.075390175,0.019031063,0.020022808
349,0,(hyp:tok:wearing AND pre:tok:hard),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.07420015,0.021658357,0.026834212
359,0,(hyp:tok:on AND pre:tok:pick),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.01851526,-0.08407825,-0.03425972
362,0,(((((NOT hyp:tok:on) AND pre:tag:nn) AND (NOT pre:tok:-)) AND (NOT hyp:tok:playing)) OR hyp:tag:rb),(((((NOT hyp) AND pre) AND (NOT pre)) AND (NOT hyp)) OR hyp),(((((NOT hyp:tok) AND pre:tag) AND (NOT pre:tok)) AND (NOT hyp:tok)) OR hyp:tag),0.03345929774838608,8,0.04064967,-0.026677672,-0.062031377
365,0,pre:tok:in,pre,pre:tok,0.0,1,-0.036733825,-0.03978047,-0.0074016834
367,0,((((pre:tok:swimming OR pre:tok:water) OR hyp:tok:asleep) AND (NOT hyp:tok:water)) OR hyp:tok:football),((((pre OR pre) OR hyp) AND (NOT hyp)) OR hyp),((((pre:tok OR pre:tok) OR hyp:tok) AND (NOT hyp:tok)) OR hyp:tok),0.03414634146341464,6,-0.05194816,-0.0740042,0.07500559
368,0,"(((((NOT hyp:tok:to) AND pre:tag:.) AND (NOT pre:tag:,)) AND (NOT pre:tag:vbn)) AND (NOT pre:tok:sitting))",(((((NOT hyp) AND pre) AND (NOT pre)) AND (NOT pre)) AND (NOT pre)),(((((NOT hyp:tok) AND pre:tag) AND (NOT pre:tag)) AND (NOT pre:tag)) AND (NOT pre:tok)),0.018129646537107084,9,-0.0443564,-0.0062554833,0.07785068
369,0,((((hyp:tok:ballet OR pre:tok:jogging) OR pre:tok:enthusiasts) OR pre:tok:competitive) AND (NOT pre:tok:girl)),((((hyp OR pre) OR pre) OR pre) AND (NOT pre)),((((hyp:tok OR pre:tok) OR pre:tok) OR pre:tok) AND (NOT pre:tok)),0.07042253521126761,6,-0.17249317,0.0120003605,-0.0020644206
371,0,pre:tok:in,pre,pre:tok,0.0,1,-0.0010417204,0.024827499,-0.056740496
375,0,((((NOT hyp:tok:for) AND (hyp:tag:. OR hyp:tok:nobody)) OR hyp:tok:not) AND (NOT hyp:tok:running)),((((NOT hyp) AND (hyp OR hyp)) OR hyp) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tag OR hyp:tok)) OR hyp:tok) AND (NOT hyp:tok)),0.03772091796359799,7,-0.006633075,-0.038335316,0.08920403
376,0,((((hyp:tok:picture AND pre:tag:vbp) OR hyp:tok:podium) AND (NOT hyp:tag:vbg)) OR hyp:tok:pictured),((((hyp AND pre) OR hyp) AND (NOT hyp)) OR hyp),((((hyp:tok AND pre:tag) OR hyp:tok) AND (NOT hyp:tag)) OR hyp:tok),0.0945945945945946,6,0.0007233795,-0.028777227,-0.044512797
377,0,((((NOT pre:tok:standing) AND (hyp:tok:running OR hyp:tok:standing)) OR pre:tok:decorative) OR pre:tok:smoking),((((NOT pre) AND (hyp OR hyp)) OR pre) OR pre),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR pre:tok) OR pre:tok),0.03648915187376726,6,-0.09723284,-0.059717126,0.094734125
378,0,((((NOT pre:tok:white) AND (hyp:tok:purple OR hyp:tok:white)) OR hyp:tok:fire) AND (NOT pre:tok:on)),((((NOT pre) AND (hyp OR hyp)) OR hyp) AND (NOT pre)),((((NOT pre:tok) AND (hyp:tok OR hyp:tok)) OR hyp:tok) AND (NOT pre:tok)),0.03875968992248062,7,-0.04267779,-0.071643114,0.047284134
380,0,((((hyp:tok:shirt OR hyp:tok:wearing) OR hyp:tok:making) OR pre:tok:parked) OR hyp:tok:using),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.03024390243902439,5,-0.009416558,-0.03922396,0.04674379
381,0,(hyp:tok:woman AND pre:tok:photographs),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.028680257,0.09751536,-0.06368353
382,0,((((NOT pre:tok:sun) AND (pre:tag:nn OR pre:tag:nns)) OR hyp:tok:street) AND (NOT hyp:tok:shorts)),((((NOT pre) AND (pre OR pre)) OR hyp) AND (NOT hyp)),((((NOT pre:tok) AND (pre:tag OR pre:tag)) OR hyp:tok) AND (NOT hyp:tok)),0.04347179538019233,7,-0.02214479,0.024445377,0.007978243
385,0,((((hyp:tok:woman OR hyp:tok:women) OR hyp:tok:girl) AND (NOT pre:tok:walking)) AND (NOT pre:tok:black)),((((hyp OR hyp) OR hyp) AND (NOT pre)) AND (NOT pre)),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT pre:tok)) AND (NOT pre:tok)),0.018175916910094125,7,-0.19993636,0.06951972,0.07704001
386,0,((((hyp:tok:not OR oth:overlap:overlap50) OR hyp:tok:no) OR hyp:tok:down) OR hyp:tok:present),((((hyp OR oth) OR hyp) OR hyp) OR hyp),((((hyp:tok OR oth:overlap) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.035571861540915614,5,-0.07539061,0.013552467,0.060133383
387,0,((((hyp:tok:toy AND pre:tok:catching) OR pre:tok:bush) AND oth:overlap:overlap50) AND (NOT pre:tok:man)),((((hyp AND pre) OR pre) AND oth) AND (NOT pre)),((((hyp:tok AND pre:tok) OR pre:tok) AND oth:overlap) AND (NOT pre:tok)),0.11764705882352941,6,0.009200748,-0.054898825,-0.152038
389,0,((((NOT pre:tok:to) AND (hyp:tag:vbz AND hyp:tok:white)) OR pre:tok:telling) OR hyp:tok:blonde),((((NOT pre) AND (hyp AND hyp)) OR pre) OR hyp),((((NOT pre:tok) AND (hyp:tag AND hyp:tok)) OR pre:tok) OR hyp:tok),0.05,6,-0.20930724,-0.015839417,0.10832163
390,0,((((hyp:tag:nn OR hyp:tag:nns) OR pre:tag:vbz) AND (NOT hyp:tok:not)) AND (NOT hyp:tok:outdoors)),((((hyp OR hyp) OR pre) AND (NOT hyp)) AND (NOT hyp)),((((hyp:tag OR hyp:tag) OR pre:tag) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.04369523172799121,7,-0.044601567,0.03322322,0.010111784
391,0,((((hyp:tok:football OR hyp:tok:rope) OR pre:tok:unicycle) AND (NOT pre:tok:on)) OR pre:tok:bat),((((hyp OR hyp) OR pre) AND (NOT pre)) OR pre),((((hyp:tok OR hyp:tok) OR pre:tok) AND (NOT pre:tok)) OR pre:tok),0.046511627906976744,6,-0.063349485,-0.10318695,0.03742598
392,0,((((NOT hyp:tok:dinner) AND (hyp:tag:. OR pre:tag:nn)) OR pre:tok:are) AND (NOT hyp:tok:tall)),((((NOT hyp) AND (hyp OR pre)) OR pre) AND (NOT hyp)),((((NOT hyp:tok) AND (hyp:tag OR pre:tag)) OR pre:tok) AND (NOT hyp:tok)),0.04542059881865707,7,0.018166529,-0.019916654,0.018581884
393,0,(hyp:tok:dancing AND pre:tok:orange),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.017710885,-0.06548913,0.03569102
395,0,((((hyp:tok:old AND pre:tok:front) OR hyp:tok:too) OR pre:tok:kissing) OR pre:tok:tools),((((hyp AND pre) OR hyp) OR pre) OR pre),((((hyp:tok AND pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.075,5,-0.05726128,0.059899017,-0.077551864
399,0,(((((NOT pre:tag:vbz) AND hyp:tok:playing) AND pre:tok:playing) OR hyp:tok:clock) OR hyp:tok:you),(((((NOT pre) AND hyp) AND pre) OR hyp) OR hyp),(((((NOT pre:tag) AND hyp:tok) AND pre:tok) OR hyp:tok) OR hyp:tok),0.03225806451612903,6,-0.04566942,0.08255615,-0.08485591
400,0,((((hyp:tok:beach OR hyp:tok:walking) OR hyp:tok:bar) AND (NOT hyp:tok:man)) AND (NOT hyp:tag:jj)),((((hyp OR hyp) OR hyp) AND (NOT hyp)) AND (NOT hyp)),((((hyp:tok OR hyp:tok) OR hyp:tok) AND (NOT hyp:tok)) AND (NOT hyp:tag)),0.03460207612456748,7,0.033684324,-0.044545747,-0.060188603
403,0,((((pre:tok:arm AND pre:tok:walking) OR hyp:tok:magazine) OR pre:tok:pepper) OR pre:tok:dump),((((pre AND pre) OR hyp) OR pre) OR pre),((((pre:tok AND pre:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.07936507936507936,5,-0.04561362,-0.0033849536,-0.04311837
404,0,((((hyp:tok:compete OR hyp:tok:learning) OR hyp:tok:leading) OR pre:tok:exercise) OR hyp:tok:tutu),((((hyp OR hyp) OR hyp) OR pre) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR pre:tok) OR hyp:tok),0.06666666666666667,5,-0.026495308,-0.012340853,-0.02068509
407,0,pre:tok:in,pre,pre:tok,0.0,1,-0.047923114,-0.1519285,0.012177964
410,0,((((NOT oth:overlap:overlap75) AND (hyp:tag:nn OR pre:tag:jj)) OR pre:tok:dog) AND (NOT hyp:tok:outside)),((((NOT oth) AND (hyp OR pre)) OR pre) AND (NOT hyp)),((((NOT oth:overlap) AND (hyp:tag OR pre:tag)) OR pre:tok) AND (NOT hyp:tok)),0.042500878117316475,7,-0.05157393,-0.022735164,0.04110366
411,0,(((((NOT hyp:tag:dt) AND hyp:tok:singing) OR hyp:tok:casual) OR pre:tok:gymnasium) OR pre:tok:wizard),(((((NOT hyp) AND hyp) OR hyp) OR pre) OR pre),(((((NOT hyp:tag) AND hyp:tok) OR hyp:tok) OR pre:tok) OR pre:tok),0.06097560975609756,6,-0.07647673,0.051506314,-0.05976417
412,0,(((((NOT pre:tok:red) AND hyp:tok:red) OR hyp:tok:maroon) OR hyp:tok:goggles) OR hyp:tok:digging),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.05862068965517241,6,-0.18089642,-0.07204327,0.074127026
413,0,(((((NOT oth:overlap:overlap50) AND pre:tag:nn) AND (NOT hyp:tok:outside)) AND (NOT hyp:tok:has)) AND (NOT hyp:tok:there)),(((((NOT oth) AND pre) AND (NOT hyp)) AND (NOT hyp)) AND (NOT hyp)),(((((NOT oth:overlap) AND pre:tag) AND (NOT hyp:tok)) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.03482587064676617,9,-0.010215712,-0.04609233,0.053386092
416,0,(((((NOT pre:tok:sitting) AND hyp:tag:nn) AND (NOT hyp:tok:wearing)) AND (NOT hyp:tok:to)) AND (NOT hyp:tok:for)),(((((NOT pre) AND hyp) AND (NOT hyp)) AND (NOT hyp)) AND (NOT hyp)),(((((NOT pre:tok) AND hyp:tag) AND (NOT hyp:tok)) AND (NOT hyp:tok)) AND (NOT hyp:tok)),0.023021726131154076,9,-0.05349335,-0.04912092,0.07974789
419,0,(hyp:tag:nnp AND pre:tok:podium),(hyp AND pre),(hyp:tag AND pre:tok),0.07692307692307693,2,0.14452167,-0.08351234,-0.15428664
420,0,((((hyp:tag:vbp AND hyp:tok:football) AND pre:tok:football) OR hyp:tok:tan) OR pre:tok:finishing),((((hyp AND hyp) AND pre) OR hyp) OR pre),((((hyp:tag AND hyp:tok) AND pre:tok) OR hyp:tok) OR pre:tok),0.12698412698412698,5,0.04555787,2.5705469e-05,-0.030242294
423,0,((((pre:tok:saxophone OR pre:tok:walmart) OR pre:tok:hula) AND (NOT pre:tag:vbg)) AND (NOT oth:overlap:overlap25)),((((pre OR pre) OR pre) AND (NOT pre)) AND (NOT oth)),((((pre:tok OR pre:tok) OR pre:tok) AND (NOT pre:tag)) AND (NOT oth:overlap)),0.08571428571428572,7,-0.011351287,-0.032893483,-0.005386788
424,0,((((hyp:tok:animals OR pre:tok:fast) OR pre:tok:scale) OR hyp:tok:shot) OR hyp:tok:sport),((((hyp OR pre) OR pre) OR hyp) OR hyp),((((hyp:tok OR pre:tok) OR pre:tok) OR hyp:tok) OR hyp:tok),0.045454545454545456,5,0.017341973,-0.018448077,-0.07039893
429,0,((hyp:tok:chinese OR pre:tok:diver) AND hyp:tok:at),((hyp OR pre) AND hyp),((hyp:tok OR pre:tok) AND hyp:tok),0.08,3,-0.12660566,0.0747706,-0.032753352
431,0,(hyp:tok:kisses AND pre:tok:two),(hyp AND pre),(hyp:tok AND pre:tok),0.3333333333333333,2,-0.048573416,-0.007898083,-0.03899716
434,0,(hyp:tok:books AND pre:tok:playing),(hyp AND pre),(hyp:tok AND pre:tok),0.16666666666666666,2,-0.03761788,-0.003768497,0.025853379
435,0,((((hyp:tok:street AND pre:tok:shirt) OR hyp:tok:like) OR hyp:tok:competitors) OR hyp:tok:arm),((((hyp AND pre) OR hyp) OR hyp) OR hyp),((((hyp:tok AND pre:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.04519774011299435,5,-0.06398713,0.0065233908,0.003911612
436,0,(((((NOT pre:tok:woman) AND hyp:tok:woman) OR hyp:tok:ladies) OR hyp:tok:climbs) OR pre:tok:railing),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR pre),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.03755364806866953,6,-0.21373358,0.119361095,-0.032089666
437,0,((((hyp:tok:swimmer OR pre:tok:traveling) AND hyp:tag:jj) OR hyp:tok:chases) AND pre:tag:jj),((((hyp OR pre) AND hyp) OR hyp) AND pre),((((hyp:tok OR pre:tok) AND hyp:tag) OR hyp:tok) AND pre:tag),0.14285714285714285,5,-0.064132765,0.029891819,-0.034829702
444,0,(hyp:tok:person AND pre:tok:sells),(hyp AND pre),(hyp:tok AND pre:tok),0.1111111111111111,2,0.07642511,-0.17522152,-0.07244832
445,0,(((hyp:tok:home AND hyp:tok:sleeping) AND pre:tok:to) AND (NOT pre:tag:rb)),(((hyp AND hyp) AND pre) AND (NOT pre)),(((hyp:tok AND hyp:tok) AND pre:tok) AND (NOT pre:tag)),0.07692307692307693,5,-0.09259478,-0.039882805,0.020772837
448,0,(((((NOT hyp:tag:prp$) AND hyp:tok:sleeping) OR hyp:tok:shelf) OR hyp:tok:numbers) OR hyp:tok:toddlers),(((((NOT hyp) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT hyp:tag) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.07643312101910828,6,-0.07523682,-0.043246333,0.018466564
450,0,(hyp:tok:house AND pre:tok:shoulders),(hyp AND pre),(hyp:tok AND pre:tok),0.034482758620689655,2,0.06277868,-0.13387111,-0.06728411
454,0,(((((NOT pre:tok:man) AND hyp:tok:man) OR hyp:tok:boys) OR hyp:tok:father) OR hyp:tok:we),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR hyp),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.027083333333333334,6,-0.07113638,-0.06268701,0.12282636
457,0,((((NOT hyp:tok:not) AND (hyp:tag:. OR pre:tag:nn)) AND (NOT hyp:tok:tall)) OR pre:tok:outdoors),((((NOT hyp) AND (hyp OR pre)) AND (NOT hyp)) OR pre),((((NOT hyp:tok) AND (hyp:tag OR pre:tag)) AND (NOT hyp:tok)) OR pre:tok),0.043736741481811274,7,0.020729022,-0.016507702,-0.039655678
458,0,(((((NOT pre:tok:woman) AND hyp:tok:woman) OR hyp:tok:scouts) OR hyp:tok:walkway) OR pre:tok:repair),(((((NOT pre) AND hyp) OR hyp) OR hyp) OR pre),(((((NOT pre:tok) AND hyp:tok) OR hyp:tok) OR hyp:tok) OR pre:tok),0.03495145631067961,6,-0.085439816,-0.052777402,0.09205978
460,0,pre:tok:in,pre,pre:tok,0.0,1,-0.036803387,0.029394168,0.020457497
462,0,(hyp:tok:paint AND hyp:tok:wearing),(hyp AND hyp),(hyp:tok AND hyp:tok),0.09090909090909091,2,-0.027237158,-0.06862503,-0.05062005
463,0,(((((NOT hyp:tag:in) AND oth:overlap:overlap50) OR hyp:tok:indoors) OR hyp:tok:near) OR hyp:tok:dancing),(((((NOT hyp) AND oth) OR hyp) OR hyp) OR hyp),(((((NOT hyp:tag) AND oth:overlap) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.027200791295746787,6,0.027580705,-0.032691523,-0.047907356
466,0,((((hyp:tok:dancing OR hyp:tok:running) OR hyp:tok:soccer) OR hyp:tok:field) OR hyp:tok:jumping),((((hyp OR hyp) OR hyp) OR hyp) OR hyp),((((hyp:tok OR hyp:tok) OR hyp:tok) OR hyp:tok) OR hyp:tok),0.030990173847316706,5,-0.10658452,0.047277268,-0.026939785
470,0,(hyp:tok:down AND pre:tok:tour),(hyp AND pre),(hyp:tok AND pre:tok),1.0,2,-0.13446712,-0.079247825,-0.018142512
